"model_name","dataset","rule_name","threshold_rule","flagged_fraction","f2_score","pr_auc","roc_auc","brier_score","calibration_intercept","calibration_slope","sensitivity","specificity","ppv","npv","threshold","n","events"
"stacked_logistic","internal_test_ensemble","grid",0.96,0,,0.258630482244232,0.624668157049043,0.114805284110093,0.163618710977344,1.10557873870887,0,1,,0.860940695296524,0.96,489,68
"stacked_logistic","internal_test_ensemble","grid",0.97,0,,0.258630482244232,0.624668157049043,0.114805284110093,0.163618710977344,1.10557873870887,0,1,,0.860940695296524,0.97,489,68
"stacked_logistic","internal_test_ensemble","grid",0.98,0,,0.258630482244232,0.624668157049043,0.114805284110093,0.163618710977344,1.10557873870887,0,1,,0.860940695296524,0.98,489,68
"stacked_logistic","internal_test_ensemble","grid",0.99,0,,0.258630482244232,0.624668157049043,0.114805284110093,0.163618710977344,1.10557873870887,0,1,,0.860940695296524,0.99,489,68
"soft_vote_equal","internal_test_ensemble","grid",0.01,1,0.446780551905388,0.234720184178698,0.605770574262959,0.1617040860113,-1.44247864273938,0.520338308030428,1,0,0.139059304703476,,0.01,489,68
"soft_vote_equal","internal_test_ensemble","grid",0.02,1,0.446780551905388,0.234720184178698,0.605770574262959,0.1617040860113,-1.44247864273938,0.520338308030428,1,0,0.139059304703476,,0.02,489,68
"soft_vote_equal","internal_test_ensemble","grid",0.03,1,0.446780551905388,0.234720184178698,0.605770574262959,0.1617040860113,-1.44247864273938,0.520338308030428,1,0,0.139059304703476,,0.03,489,68
"soft_vote_equal","internal_test_ensemble","grid",0.04,1,0.446780551905388,0.234720184178698,0.605770574262959,0.1617040860113,-1.44247864273938,0.520338308030428,1,0,0.139059304703476,,0.04,489,68
"soft_vote_equal","internal_test_ensemble","grid",0.05,1,0.446780551905388,0.234720184178698,0.605770574262959,0.1617040860113,-1.44247864273938,0.520338308030428,1,0,0.139059304703476,,0.05,489,68
"soft_vote_equal","internal_test_ensemble","grid",0.06,1,0.446780551905388,0.234720184178698,0.605770574262959,0.1617040860113,-1.44247864273938,0.520338308030428,1,0,0.139059304703476,,0.06,489,68
"soft_vote_equal","internal_test_ensemble","grid",0.07,1,0.446780551905388,0.234720184178698,0.605770574262959,0.1617040860113,-1.44247864273938,0.520338308030428,1,0,0.139059304703476,,0.07,489,68
"soft_vote_equal","internal_test_ensemble","grid",0.08,0.997955010224949,0.447368421052632,0.234720184178698,0.605770574262959,0.1617040860113,-1.44247864273938,0.520338308030428,1,0.00237529691211401,0.139344262295082,1,0.08,489,68
